name,ratings,date,helpful,comment,developer_comment
백종민,5,2020-05-30,0,어플로 쉽게 예약할수있어서 좋습니다.,
정현영,5,2020-06-09,2,청소 잘 해주셔서 감사합니다 . 깔끔하게 잘 정리 해주시는건 물론이고 가끔씩 꿀팁도 알려주시네요 ㅎ 이모님 정말 친절 하세요,
김선직,5,2020-06-05,0,클리닝 서비스를 처음 받아봤는데 미소가 확실히 좋긴좋네요,
피아노가수이유진,5,2020-04-24,1,처음인데 꼼꼼하게 해주시고 가격도 넘 착하고 진작에 할걸 그랬네요.정기적으로 하려구요..감사합니다^^,"Miso, Inc.2020년 4월 30일안녕하세요, 피아노가수이윤진 고객님. 미소를 이용해 주셔서 감사합니다. :)  미소를 통해 고객님의 일상이 조금이나마 여유로워지셨기를 바랍니다. 미소는 합리적인 가격과 클리너님 교육 및 관리 등을 통해서, 더 좋은 서비스를 제공해 드리고자 오늘도 노력하고 있습니다. 미소를 찾아주시는 고객님의 기대에 부응할 수 있도록, 저희는 오늘도 최선을 다하고 있습니다. 방문하셨던 클리너님과 정기 청소 원하시면, 미소 실시간 문의로 동일 클리너님의 재방문이 가능한지 여부를 확인 부탁 드립니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 . 감사합니다 :)"
최영천,5,2020-05-20,2,시간에 맞게 청소 끝내주셨어요. 사람들 기준이 다르지만 비용대비 전 아주 마음에 들었습니다.,
권순범,5,2020-05-20,2,예약시간 맞추기 어렵지않고 어플통해서 결제할수있어서 편해요!,
hyejin lee,5,2020-05-29,1,가격에 비해 청소 퀄리티가 환상적입니다 집안이 180 도로 달라졌어요,
이영민,5,2020-04-16,0,서비스도 좋고 예약날짜 맞추기가 어렵지않아 미소를 주로 이용하고있습니다.,"Miso, Inc.2020년 4월 20일안녕하세요, 이영민 고객님. 미소를 이용해 주셔서 감사합니다. 미소 서비스를 통해 고객님의 일상이 조금이나마 여유로워지셨다면, 기쁜 마음입니다. 고객님의 기대에 부응할 수 있도록, 저희는 오늘도 최선을 다하고 있습니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다."
최수진,5,2020-04-20,2,청소 잘 해주시네요 이모님이 시원시원하게 그리고 꼼꼼하게 잘해주셔서 감동 받았습니다 원래 이용을 한번 해볼려고 했는데 이제는 1 달에 꼭 2 번 정도는 청소 받을려고 합니다 너무 괜찮은 나머지 부모님 집도 신청 해드렸고요 . 부모님도 이용해보니까 좋다고 이야기 하시네요 ㅎ,"Miso, Inc.2020년 4월 23일안녕하세요, 최수진 고객님. 미소를 이용해 주셔서 감사합니다. 미소 서비스에 감동 받으셨다고 말씀해 주시니, 저희는 고객님의 사랑에 더 좋은 서비스로 보답하고 싶은 마음뿐입니다. 부모님댁에도 미소 서비스를 신청해 주신 고객님에게 부끄럽지 않도록, 미소는 오늘도 최선을 다하고 있습니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 추후, 청소 서비스가 다시 필요하시면 또 찾아 주세요 ^^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다. ^_^"
손인홍,5,2020-04-22,2,청소 잘 해주시고요 가격도 상당히 저렴한편 . 앞으로 자주자주 이용할 듯 싶음,"Miso, Inc.2020년 4월 30일안녕하세요, 손인홍 고객님. 미소를 이용해 주셔서 감사합니다. 자주 이용하고 싶을 정도라고 칭찬해 주시니, 더 좋은 서비스로 보답하고 싶습니다. 미소는 합리적인 가격으로 양질의 서비스를 제공하여, 우리 모두의 일상이 행복해 지도록 노력하고 있습니다. 청소가 필요할 때는 미소를 기억해주세요~ 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^ 감사합니다. :)"
예준희,5,2020-04-26,1,웬만하면 이런글안남기는데 여기 좋습니다. 미소가 청소도 완벽하게해주고 좋더라구요 ㅎㅎ,"Miso, Inc.2020년 4월 30일안녕하세요, 예준희 고객님. 미소를 이용해 주셔서 감사합니다.  미소를 통해 고객님의 일상이 조금이나마 여유로워지셨다면, 기쁜 마음입니다 ^_^ 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 청소가 필요할 때는 미소를 기억해주세요~ 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^ 감사합니다. :)"
장용,5,2020-05-01,2,청소 잘 해주시네요 . 마음에 들정도로요 . 그리고 전문가 분들이라서 그런지 제가 따로 뭐 말 씀 안드려도 되니까 참 괜찮았습니다,"Miso, Inc.2020년 5월 4일안녕하세요, 장용 고객님. 마음에 드는 서비스, 미소 입니다. :)  미소 서비스를 이용해 주셔서 감사합니다. 미소는 고객님께서 특별히 신경 쓰지 않으시더라도, 서비스를 원활하게 제공해 드리는 것을 지향하고 있습니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 미소도 더욱 좋은 서비스로 보답하겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요. :) 감사합니다 ^_^"
윤여준,5,2020-05-11,2,깔끔한 청소 감사합니다 . 이사 청소외 다양한 청소가 있어서 한번 시간 날때 이용해볼려고 합니다,
이다연,5,2020-05-12,1,금액도 저렴하고 카드 등록 하고 나면 끝이니까 정말 편리함 .,
백형욱,5,2020-05-23,2,에어컨 청소 기사님 정말 친절하시고 깔끔히 청소 되어서 만족합니다,
조성인,5,2020-05-28,2,맞벌이 부부에겐 필수 어플 이네요 . 청소 서비스 이용잘 하고 있어요,
로로광,5,2020-06-03,0,국내에서 사용해본 홈서비스중에서 가장 편리합니다.,
이승수,5,2020-06-09,0,청소 잘 해주시는 업체 에요 ㅎㅎ 매번 잘 이용중입니다,
이이주영,5,2020-05-07,2,미소 이용해보니까 . 계속 이용하게 되네요 청소 잘해주시는건 말할 필요도 없고 ㅎㅎ 생활 꿀팁도 이모님이 알려주시니까 ㅎㅎ 집안 청소나 집안일 도움 상당히 받고 있습니다,"Miso, Inc.2020년 5월 11일안녕하세요, 이이주영 고객님. 도움되는 어플, 미소 입니다. :)  미소 서비스를 이용해 주셔서 감사합니다. 미소는 합리적인 가격으로 양질의 서비스를 제공하여, 우리 모두의 일상이 행복해 지도록 노력하고 있습니다. 오늘 받은 고객님의 칭찬에 만족하지 않고 앞으로도 최선을 다하는 미소가 되도록 하겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요 . 감사합니다 :)"
김민형,5,2020-05-24,3,가끔씩 쓰다가 ㅎ 이번에 이사오고 나서 정기적으로 이용중인데요 매번 깔끔하게 잘 청소 해주셔서 너무 감사했습니다 ㅎ,
남오성원,5,2020-05-26,2,청소 가격도 저렴하고 이모님도 굉장히 친절 하시네요 ^^,
윤재순,5,2020-06-01,0,청소 잘 해주시니까 ㅎㅎ 다른곳 이용할 필요가 없네요 .,
박주현,5,2020-05-30,0,청소 이곳저곳 안내해드리고 시간맞춰서 잘 끝내놓으셨습니다.,
th daum,1,2020-06-15,0,예약이 어렵고 답변이 느립니다. 추천하지 않아요.,"Miso, Inc.2020년 6월 15일안녕하세요.  th daum 고객님. 미소 이용에 불편을 드려서 죄송합니다. 최근 성수기 주문 폭주로 인해, 예약이 어려운데다가 답변도 지연이 되어 답답하셨을 고객님을 생각 하니 마음이 무겁습니다. 추후 더욱 개선된 서비스로 고객님을 찾아뵐 수 있도록 노력하겠습니다. 감사합니다."
남권영국,5,2020-04-13,3,맞벌이 자취생 몸이 불편한 어르신들 .. 저는 맞벌이 부부 인데요 . 청소 시간이 없으니까 이용해보게 된건데 . 너무 잘해주셔서 저희 부모님께도 이거 서비스 신청 해놨네요,"Miso, Inc.2020년 4월 16일안녕하세요, 남권영국 고객님. 미소를 이용해 주셔서 감사합니다. 맞벌이 하시느라 바쁘실 고객님의 일을 덜어 드릴 수 있어서 진심으로 기쁩니다. 부모님께 미소를 추천해 주신 고객님에게 부끄럽지 않도록 오늘도 저희는 취선을 다하고 있습니다. 미소는 합리적인 가격으로 양질의 서비스를 제공하여, 우리 모두의 일상이 행복해 지도록 노력하고 있습니다.앞으로도 번거로운 청소일은 미소에 맡기시고, 가족들과 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. :) 감사합니다 ^_^"
김보혜,5,2020-05-12,1,다른곳 쓰다가 미소로 갈아탔어요 다른곳은 현금 결제라 좀 불편했는데 미소는 카드 결제여서 간편해서 좋더라고요,
이지승,5,2020-05-24,2,미소 청소 서비스는 정말 대박입니다 . 생활이 편리해져요 .,
홍용표,5,2020-05-11,2,청소 소질도 없고 시간도 안나고 해서 이용해본게 계기인데요 앞으로 정기적으로 이용할려고요 ㅎㅎ,
김상,5,2020-05-31,0,가격이 참 저렴해서 자주자주 이용하는데 뭐 불편함없이 참 깨끗하게 잘해주십니다.,
박종진,5,2020-04-25,1,몇몇가지 서비스들 다이용해봤지만 제기준에 청소나 친절도나 미소가 가장 마음에 드네요.,"Miso, Inc.2020년 4월 30일안녕하세요, 박종진 고객님. 가장 마음에 드는 서비스, 미소 입니다. :) 저희 미소 서비스를 이용해 주셔서 감사합니다. 미소는 고객님의 생활을 더 편하고 쉽게 만들기 위해서 오늘도 노력하고 있습니다. 추후 청소가 필요 하실 때에는 미소를 기억해주세요. ^_^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요. :) 감사합니다 ^_^"
정민규,5,2020-05-13,2,청소시간 맞게 자리비우고 돌아와서 보니 생각이상으로 깨끗하더라구요 가격이 적어서 기대를 안했는데 놀랐습니다.,
엄호출,5,2020-05-25,2,청소자체를 잘 해주시고 가성비 좋다보니까 이용할 만 했습니다,
오하늘,5,2020-05-25,2,청소 서비스 처음 이용해봤고요 . 깔끔하게 잘 해주셔서 정기적으로 이용해볼려고요,
강강명훈,5,2020-05-27,2,가성비 좋다고 하는게 맞네요 ㅎㅎ 가격대비 청소 해주시는 퀄리티가 너무 좋네요,
Cun Lil,5,2020-06-10,0,미소가 청소 서비스 제일 괜찮더라고요,
우혁준,5,2020-06-14,0,이정도 금액에 이정도 퀄리티면 정말 괜찮네요,
정너동현,5,2020-06-05,0,감사합니다. 청소 잘해주셨고 수도권이라 빨리오셔서 진행했는데 맘에들어요,
지봄spring_,5,2020-05-06,2,지인 추천으로 사용중이고요 !! 청소 깔끔하게 잘 해주셔서 ㅎㅎ 정기적으로 사용해볼려고요,"Miso, Inc.2020년 5월 8일안녕하세요, 지봄spring_ 고객님. 미소를 이용해 주셔서 감사합니다. 정기 이용을 고려하실 정도로 미소 서비스가 마음에 들었다고 칭찬해 주시니, 저희는 더 좋은 서비스로 보답하고 싶은 마음입니다. 혹시 방문하셨던 클리너님과 정기 청소 원하시면 미소 실시간 문의로 동일 클리너님의 재방문이 가능한지 여부 확인 부탁 드립니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요. 감사합니다 :)"
정주열,5,2020-05-18,2,집안이 180 도로 달려졌네요 . 앞으로 정기적으로 이용할려고 해요,
Misbaek백양,1,2020-05-22,0,처음이용했는데 예약한 시간이 30분이 지나도 안와서 문의했음..클리너가 아직도 안왔냐고 되려 반문함 걍 취소함... 내가 청소함.ㅡ...ㅡ 그라고 실시간문의는 메세지고 알림이고 안떠서 내 질문에.답변을 했는지도 모름... 재 이용 없을거임.. ㅃ2,"Miso, Inc.2020년 5월 22일안녕하세요, Misbaek백양 고객님. 미소 이용에 불편을 드려서 죄송합니다. 고객님께서 겪으신 불편함을 바로 도와드리고 싶지만, 플레이 스토어의 특성상 고객님의 정보 등을 확인하기 어렵습니다. 번거로우시겠지만, 미소 실시간 문의로 불만족스러웠던 사안과 고객님 성함 및 연락처를 남겨주시면 신속하게 확인 도와드리겠습니다. 감사합니다. 오늘도 좋은 하루 되세요."
김승준,5,2020-05-22,2,미소가 생활 밀착 플랫폼중 가장 쓸모 있었네요 맞벌이인 저희 부부에게 ㅠㅠ 너무 좋은 서비스 입니다,
여성숙,5,2020-05-07,2,맞벌이라 청소 엄두를 못내고 있었는데 그때 ㅠㅠ 알게된 업체 . 가격도 적당하고 청소도 꼼꼼히 해주셔서 정기적으로 이용중임,"Miso, Inc.2020년 5월 12일안녕하세요, 여성숙 고객님.  미소를 정기적으로 이용해 주셔서 감사합니다. 맞벌이로 바쁘실 고객님께 조금이나마 여유를 드릴 수 있어서, 미소는 오늘도 보람을 느끼고 있습니다. 미소는 합리적인 가격으로 우수한 서비스를 제공하여, 우리 모두의 일상이 행복할 수 있도록 노력하고 있습니다.  앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다 ^_^"
성은채,5,2020-05-14,2,클리너분 너무 친절하시네요. 가실때 음료하나드리고 집 둘러보니 뭐 흠잡을꺼하나없이 잘되어있었습니다.,
안명길,5,2020-06-15,0,와 진짜 청소는 꼭 여기서 받아보세요 마무리까지도 완벽 하네요,
손주영,5,2020-05-09,2,미소 서비스 자주 이용중이에요 . 항상 깔끔하게 잘 청소 해주셔서 너무 감사하네요 ㅎ ㅎ,"Miso, Inc.2020년 5월 12일안녕하세요, 손주영 고객님. 미소를 이용해 주셔서 감사합니다. 고객님게서  미소 서비스에 감사하다고 말씀 주시니, 앞으로 더 좋은 서비스로 찾아 뵙고 싶은 마음 뿐 입니다. 미소는 고객님의 일상에 필요한 모든 것을 쉽고 간편하게 만들어나가기 위해 최선을 다하고 있습니다. 청소가 필요 하실 때에는 미소를 기억해주세요. :) 혹시 서비스 관련 요청 사항이나 문의 사항 있으시면, 미소 실시간문의로 사전에 가능 여부 확인 부탁 드립니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. ^_^ 감사합니다. :)"
황선자,5,2020-05-12,1,요즘시대엔 이런 앱이 대세인가봅니다 ㅎㅎ 저도 청소 받는건 사치라 생각 했는데 가격 이랑 서비스 생각 하면 사치 스러운게 절대 아니더라고요,
강현민,5,2020-05-18,2,청소는 무조건 미소에 맡겨보세요 전 과 후가 나뉠정도로 잘해주십니다,
이성은,5,2020-05-27,2,서비스도 괜찮고 가격도 나쁘지 않네요 ㅋㅋ,
김애리,5,2020-04-13,3,가격도 저렴하고 . 결제 방법도 카드여서 너무 편리했음,"Miso, Inc.2020년 4월 16일안녕하세요, 김애리 고객님. 편리한 서비스, 미소 입니다.  :) 미소는 합리적인 가격과 클리너님 관리 등을 통해서, 더 좋은 서비스를 제공해 드리고자 오늘도 노력하고 있습니다. 고객님의 편리한 이용으로 위해서 카드 결제 (카드는 한번만 등록하시면 되시며, 나이스 페이에 의해 안전하게 관리되고 있습니다.) 및 가상 계좌 입금, 모두 가능 하도록 하고 있습니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 . 감사합니다 ^_^"
김내연,5,2020-06-03,0,심부름이라고 말하긴 그렇지만 가사를 좀 도울사람이 필요해 이용했는데 너무 친절하고 잘해주셔서 재구매의사가있습니다.,
서유미,5,2020-05-20,2,청소 상태도 깔끔하고 기본적으로 클리너분들이 너무 친절합니다.,
문경은,5,2020-04-11,1,저번에 이용하고 다시한번 이용했습니다. 만족하고있고 역시 가성비 좋습니다.,"Miso, Inc.2020년 4월 16일안녕하세요, 문경은 고객님. 미소를 다시 찾아주셔서 감사합니다. 미소의 서비스에 만족하신다고 하시니, 저희는 더욱 좋은 모습을 보이고 싶은 마음뿐입니다.  미소는 합리적인 가격으로 양질의 서비스를 제공하여, 우리 모두의 일상이 행복해 지도록 노력하고 있습니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. :) 감사합니다 ^_^"
김규철,5,2020-04-19,1,주변 분들이 좋다고 추천 해주셔서 ㅎㅎ 이용해봤는데요 꼼꼼하게 잘 해주시더라고요 앞으로 정기적으로 이용해볼 생각이에요,"Miso, Inc.2020년 4월 23일안녕하세요, 김규철 고객님. 미소를 이용해 주셔서 감사합니다. 정기 청소를 고려하실 정도로, 미소 서비스가 마음에 드셨다고 하시니 저희는 더욱 나은 서비스로 보답하고 싶습니다. 저희 미소는 고객님께서 특별히 신경 쓰지 않으시더라도, 미소 서비스를 원활하게 제공해 드리는 것을 지향하고 있습니다.방문하셨던 클리너님과 정기 청소 원하시면 미소 실시간 문의로 동일 클리너님의 재방문이 가능한지 여부 확인 부탁 드립니다. ^_^  미소는 고객님의 생활을 더 편하고, 더 쉽게 만들기 위해서 오늘도 심혈을 기울이고 있습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 . 감사합니다 :)"
지대한,5,2020-05-30,0,웬만하면 추천같은거안하는데 아는 지인분들한테 추천많이했습니다.,
남김성도,5,2020-04-16,0,다른곳이용하다가 예약잡기힘들고해서 미소이용하는데 원하는 시간대 잡기가 좋습니다.,"Miso, Inc.2020년 4월 20일안녕하세요, 남김성도 고객님. 미소를 이용해 주셔서 감사합니다. 미소는 고객님의 생활을 더 편하고, 더 쉽게 만들기 위해서 오늘도 노력하고 있습니다. 앞으로도 믿을 수 있는 서비스를 제공하기 위해서 더욱 노력하는 미소가 되도록 하겠습니다. ^_^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요. 감사합니다 :)"
강윤대,5,2020-05-17,2,예약시간에 맞게 오셔서 청소 시간에 맞춰서 아주 깔끔하게 완료해주셨어요!,
조민진,5,2020-04-21,2,미소 서비스가 확실히 평이좋은이유가있네요 직접 이용해보시면 충분히 공감하실듯합니다.,"Miso, Inc.2020년 4월 24일안녕하세요, 조민진 고객님. 미소를 이용해 주셔서 감사합니다. 고객님께서 미소를 이렇게 아껴주시니, 저희는 더욱 좋은 모습을 보이고 싶은 마음뿐입니다. 미소는 합리적인 가격으로 양질의 서비스를 제공하여, 우리 모두의 일상이 행복해 지도록 노력하고 있습니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. :) 감사합니다 ^_^"
이남혁,5,2020-05-02,2,집을 비우는 일이 많아 먼지가많은데 가끔 이용하지만 청소는 항상 만족스럽습니다.,"Miso, Inc.2020년 5월 4일안녕하세요, 이남혁 고객님. 미소를 이용해 주셔서 감사합니다.  깨끗하게 청소된 집에 돌아 오면 편안하지요 ^^  바쁘신 고객님의 일을 덜어드릴 수 있어서, 저희는 오늘도 기쁘게 일하고 있습니다. 미소는 고객님의 일상에 필요한 모든 것을 쉽고 간편하게 만들어나가기 위해 항상 노력하고 있습니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다 :)"
지한빈,5,2020-05-13,2,가격이 최고인듯합니다. 가성비좋아서 종종 이용하고있어요.,
황인영,1,2020-05-25,0,플레이스토어상 고객정보는 확인되지 않아 제대로 답변도 못하면서 왜 피드백은 이곳에밖에 할 수 없게 해놓았나요? 실시간문의는 아무리 기다려도 답변이 오지 않고,"Miso, Inc.2020년 5월 25일안녕하세요, 황인영 고객님. 저희 미소 실시간 문의를 통해서 피드백을 주실 수 있으며, 실시간 문의는 오전 8시 ~ 오후 10시에 운영되고 있습니다. 실시간 문의에 주문하신 분 성함과 주문하실 때 사용하신 핸드폰 번호를 남겨 주셨는지요 ? 해당 정보가 있어야 확인이 가능하며, 순차적으로 고객님에게 답변드리고 있습니다. 불편하시겠지만 조금 더 기다려 주시기 바랍니다. 감사합니다. :)"
Jin Seomg Kim,5,2020-06-07,0,시간에 맞게 청소끝내주시더라구요 청소상태는 그럭저럭 만족입니다.,
김김용훈,5,2020-06-13,0,클리너분 너무너무 친절하게 청소 시간맞춰서 끝내주셨고 더운날 감사했습니다.,
wodso sjekd,5,2020-05-02,2,미소가 확실히 예약시스템이나 시간을 정하기가 좋은것같아요.,"Miso, Inc.2020년 5월 5일안녕하세요, wodso sjekd 고객님. 미소를 이용해 주셔서 감사합니다. :) 고객님의 편의를 위해서 어플은 최대한 간편하게 구성되어 있는데, 편하게 이용할 수 있다고 하시니 저희 개발자들도 기쁩니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 미소는 고객님의 생활을 더 편하고 쉽게 만들기 위해서 오늘도 노력하고 있습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요 :) 감사합니다 ^_^"
박혜정,5,2020-05-13,2,편하게 서비스 이용중입니다. 예약일 맞추는건 미소가 제일 잘되요,
DongHwi Son,5,2020-05-17,2,미소가 가성비적으로 정말 다른곳과 비교할수가없음.,
노시현,5,2020-06-13,0,왜 평이좋은지 직접 이용해보니 알겠네요.. 가격도 가격이지만 청소의 퀄리티가 나무랄것없이 좋더라구요,
김지우,5,2020-04-22,2,요즘 다시 이용했습니다. 비용도 그대로고 청소 수준도 높네요,"Miso, Inc.2020년 4월 30일안녕하세요, 김지우 고객님. 미소를 다시 찾아 주셔서 감사합니다. :) 앞으로도 번거로운 청소 일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 미소는 고객님의 생활을 더 편하고 쉽게 만들기 위해서 오늘도 노력하고 있습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 . 감사합니다 ^_^"
최성아,5,2020-06-02,0,오. 처음이용해봤는데 바로바로 예약하고 받을수있네요,
방구석_애봉,1,2020-05-26,0,예약할때 어플이꺼져서 예약이 안되요,"Miso, Inc.2020년 5월 28일안녕하세요, 방구석_애봉님. 미소 이용에 불편을 드려 진심으로 사과드립니다. 혹시 지금도 안 되시는지요 ? 만약 정상적으로 작동되지 않는다면 번거로우시겠지만 어플을 삭제 후 재설치 부탁 드립니다. 그럼에도 불구하도 정상 작동 되지 않으면 미소 실시간 문의로 스마트폰 기종과 앱 버젼을 미소 어플에 있는 실시간 문의로 전달 부탁 드립니다. 만족스러운 이용을 위해 최선을 다하는 미소가 되겠습니다. 피드백 감사합니다. :)"
sehoon lee,5,2020-04-14,3,집구조 바로 보시고 후딱 시간에 맞게 청소를 하셨는데 군더더기 없이 잘하시더군요.,"Miso, Inc.2020년 4월 16일안녕하세요, sehoon lee 고객님. 군더더기 없이 잘하는, 미소 입니다. :) 미소 서비스를 이용해 주셔서 감사합니다. 미소는 시간제 생활 청소 서비스를 제공하기 때문에 효율적인 청소 시간 관리와 고객 만족을 위해서 서비스 품질도, 클리너님들도 항상 최선을 다하고 있습니다. 고객님에게 칭찬받은 오늘에 안주하지 않고, 더 좋은 서비스를 위해 노력하는 미소가 되도록 하겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요 . 감사합니다 :)"
김건휘,5,2020-04-25,1,예약시간 맞추기도 쉽고 가격도 생각보다 저렴하네요,"Miso, Inc.2020년 4월 30일안녕하세요, 김건휘 고객님. 미소를 이용해 주셔서 감사합니다. 미소는 합리적인 가격과 클리너님 관리 등을 통해서, 고객님에게 더 좋은 서비스를 제공해 드리고자 오늘도 노력하고 있습니다. 미소를 찾아주신 고객님의 기대에 부응할 수 있도록, 저희는 오늘도 최선을 다하고 있습니다. 혹시, 미소 이용 관련 문의 사항 있으시면 미소 어플 내의 실시간 문의로 연락 주세요. ^^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. ^^ 감사합니다. :)"
김지형,5,2020-05-18,2,이용할만 했네요 가격도 저렴하고 청소도 잘 해주시고,
정귀문,5,2020-05-18,2,이용할만 했고요 카드 결제 부분이 정말 편리 하더라고요,
이인희,5,2020-04-20,2,카드 결제 빠르게 잘 되니까 좋고요 . 청소는 여기가 최고네요,"Miso, Inc.2020년 4월 24일안녕하세요, 이인희 고객님. 미소를 이용해 주셔서 감사합니다. 모든 고객님께서 저희 서비스에 만족할 수 있도록 클리너님들도, 서비스 품질도 항상 심혈을 기울이고 있습니다. 또한 고객님의 편리한 이용을 위해서 카드 결제 (카드는 한번만 등록하시면 되시며, 나이스 페이에 의해 안전하게 관리되고 있습니다.) 및 가상 계좌 입금, 모두 가능 하도록 하고 있습니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^"
김연지,5,2020-05-24,2,말씀드린곳도 꼼꼼히 잘 청소 해주시고 ㅎㅎ 이용할만 했네요 .,
이정훈,5,2020-06-03,0,이런 홈크리닝 서비스를 처음이용해봤는데 가격대비 상당히 청소상태가 마음에 듭니다.,
이현송,5,2020-04-13,2,미소 꼭 이용해보세요 . 여기가 청소 제일 잘 해주십니다 .,"Miso, Inc.2020년 4월 16일안녕하세요, 이현송 고객님. 미소를 이용해 주셔서 감사합니다. 여기가 청소를 제일 잘한다고 칭찬해 주시니, 고객님의 사랑에 더 좋은 서비스로 보답하고 싶습니다. 미소를 다른 분들에게 추천해주신 고객님에게 부끄럽지 않도록, 초심을 잃지 않고 앞으로도 최선을 다하는 미소가 되겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요 . 감사합니다 :)"
정수진,5,2020-04-19,1,이모님 시간 딱딱 잘 지켜주시네요 오후 2 시 로 스케줄 맞춰놨는데 칼같이 오셔서 청소 해주시고 뒷정리 까지 깔끔하게 잘 해주고 가셨습니다 . 이야기 해서 앞으로 한달에 한 2 번정도는 정기적으로 이용할까 싶네요 . 요새 매일 야근 하고 일떄문에 몸이 지치니까 . 차라리 이런곳에서 청소라도 100% 완벽하게 케어 받는게 낫다 싶겠다 싶어 이용처음 해본거거든요 . 아무튼 너무 만족 합니다,"Miso, Inc.2020년 4월 24일안녕하세요, 정수진 고객님. 뒷정리까지 깔끔한 서비스, 미소 입니다. :) 저희 미소를 이용해 주셔서 감사합니다. 미소는 고객님의 생활을 더 편하고 쉽게 만들기 위해서 오늘도 노력하고 있습니다 미소를 통해 고객님의 일상이 조금이나마 여유로워지셨기를 바랍니다. 저희는 시간제 서비스로, 효율적인 청소 시간 관리와 고객 만족을 위해서 서비스 품질도, 클리너님들도 항상 최선을 다해 노력하고 있습니다. 혹시 방문하셨던 클리너님과 정기 청소 원하시면 미소 실시간 문의로 동일 클리너님의 재방문이 가능한지 여부 확인 부탁 드립니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요. 감사합니다 :)"
