date,comment,ratings,ko_text,nouns,y
2020-06-20,첮째 포장 너무 맘에 들고요. 음식들도 맛나요.,5,첮째 포장 너무 맘에 들고요 음식들도 맛나요,"['첮째', '포장', '음식']",1
2020-06-20,직관적이고 편하고 깔끔한 어플이에요~ 다만 관심상품이나 즐겨찾기 목록이 있다면 다음 주문시에도 편할것같습니다,4,직관적이고 편하고 깔끔한 어플이에요 다만 관심상품이나 즐겨찾기 목록이 있다면 다음 주문시에도 편할것같습니다,"['직관적', '어플이에', '관심', '관심상품', '상품', '목록', '주문', '주문시']",1
2020-06-20,좋아요,4,좋아요,[],1
2020-06-19,굿굿,5,굿굿,['굿굿'],1
2020-06-19,한눈에 잘 보이지 않아요 그래도 상품의 질은 좋아요,4,한눈에 잘 보이지 않아요 그래도 상품의 질은 좋아요,"['한눈', '상품']",1
2020-06-19,사용할수록 유용하네요!,5,사용할수록 유용하네요,"['사용', '수록', '유용']",1
2020-06-19,저번 주문시 새벽 배송이 안되고 11시쯤 도착했습니다 문자로 늦게 온다고 메시지만 오고 집에 없는경우도 있을텐데 너무 하다는 생각이 들더라구요~~ 새벽 배송 받기위해서 주문하는데 좀 더 신경쓰면 좋겠네요,4,저번 주문시 새벽 배송이 안되고 시쯤 도착했습니다 문자로 늦게 온다고 메시지만 오고 집에 없는경우도 있을텐데 너무 하다는 생각이 들더라구요 새벽 배송 받기위해서 주문하는데 좀 더 신경쓰면 좋겠네요,"['저번', '주문', '주문시', '새벽', '배송', '도착', '문자로', '자로', '경우', '하다', '생각', '신경']",1
2020-06-19,자주 애용하고 편하고 배송빠르고 포장상태좋아요,5,자주 애용하고 편하고 배송빠르고 포장상태좋아요,"['애용', '배송', '포장', '포장상태', '상태']",1
2020-06-19,좋아요!,5,좋아요,[],1
2020-06-19,고르기부터 배송까지 모두 좋습니다. 제품이 좀 더 다양하고 재입고가 빨랐으면 해요.,4,고르기부터 배송까지 모두 좋습니다 제품이 좀 더 다양하고 재입고가 빨랐으면 해요,"['배송', '제품', '다양', '입고']",1
2020-06-19,새벽 배송으로 다음날 아침에 신속하게 와서 완전 만족 합니다.,5,새벽 배송으로 다음날 아침에 신속하게 와서 완전 만족 합니다,"['새벽', '배송', '다음날', '아침', '신속', '완전', '만족']",1
2020-06-19,좋아요,5,좋아요,[],1
2020-06-19,"질 좋고 배송서비스 좋은 마켓컬리, 믿고 사용합니다~",5,질 좋고 배송서비스 좋은 마켓컬리 믿고 사용합니다,"['배송', '배송서비스', '서비스', '마켓', '사용']",1
2020-06-19,필요한 국 반찬등을 담아서 골라 주문한다는 편리성과 여러 제품들을 볼수있는 다양성이 있어 집에서도 손쉽게 장을 볼수있지만 전체적으로 정리가 안된듯 보여 홈에서 보기보단 카테고리 이용이 훨씬낫다 좀더 한눈에 편리하게 볼수있다면 좋을것같다,4,필요한 국 반찬등을 담아서 골라 주문한다는 편리성과 여러 제품들을 볼수있는 다양성이 있어 집에서도 손쉽게 장을 볼수있지만 전체적으로 정리가 안된듯 보여 홈에서 보기보단 카테고리 이용이 훨씬낫다 좀더 한눈에 편리하게 볼수있다면 좋을것같다,"['필요', '반찬', '반찬등', '주문', '편리성', '제품', '다양성', '전체적', '정리', '보여', '카테고리', '이용', '한눈', '편리']",1
2020-06-19,앱 디자인이 넘 예쁘고 고급스런 느낌이에요. 접근성도 좋고 깔끔하게 정돈된 배열도 예쁜 마켓컬리네요^^,5,앱 디자인이 넘 예쁘고 고급스런 느낌이에요 접근성도 좋고 깔끔하게 정돈된 배열도 예쁜 마켓컬리네요,"['디자인', '고급', '느낌', '접근', '정돈', '배열', '마켓']",1
2020-06-19,굳,5,굳,[],1
2020-06-19,상품의 구성이 다양하고 엄선된 제품이라서 컬리를 이용합니다. 저는 제품의 상세설명을 자세히 보게되는데 그런부분이 마켓컬리의 장점인것 같습니다.,4,상품의 구성이 다양하고 엄선된 제품이라서 컬리를 이용합니다 저는 제품의 상세설명을 자세히 보게되는데 그런부분이 마켓컬리의 장점인것 같습니다,"['상품', '구성', '다양', '엄선', '제품', '이용', '상세', '상세설명', '설명', '부분', '마켓', '장점']",1
2020-06-18,가격순 인기순 정렬이 있었으면 좋겠어요,4,가격순 인기순 정렬이 있었으면 좋겠어요,"['가격', '가격순', '인기', '인기순', '정렬']",1
2020-06-18,자주이용해요,5,자주이용해요,"['자주', '자주이용', '이용']",1
2020-06-18,새벽배송 좋아요.,5,새벽배송 좋아요,"['새벽', '새벽배송', '배송']",1
2020-06-18,매우만족하며 이용중입니다.,4,매우만족하며 이용중입니다,"['만족', '이용', '이용중']",1
2020-06-18,아침이 행복해요,5,아침이 행복해요,"['아침', '행복']",1
2020-06-18,신선 해서 좋네요,5,신선 해서 좋네요,['신선'],1
2020-06-18,아주 유용하게 쓰고있습니다,5,아주 유용하게 쓰고있습니다,['유용'],1
2020-06-18,나 지금 너무 많이 먹어서,5,나 지금 너무 많이 먹어서,[],1
2020-06-18,쿠폰 할일할때 구매하면 저렴하고 편하게 맛있는게 살수 있어서 좋네요^^,5,쿠폰 할일할때 구매하면 저렴하고 편하게 맛있는게 살수 있어서 좋네요,"['쿠폰', '구매']",1
2020-06-18,편리하고 좋은 제품이 많습니다,5,편리하고 좋은 제품이 많습니다,"['편리', '제품']",1
2020-06-18,너무편하고 상품도 좋아요~,5,너무편하고 상품도 좋아요,['상품'],1
2020-06-18,참좋아요,5,참좋아요,[],1
2020-06-18,"상품, 배달 모두 마음에 듭니다",5,상품 배달 모두 마음에 듭니다,"['상품', '배달', '마음']",1
2020-06-18,좋아요 컬리대박,5,좋아요 컬리대박,"['리대박', '대박']",1
2020-06-18,좋아요,5,좋아요,[],1
2020-06-18,기숙사에 사는 사람에게는 기적의 어플,5,기숙사에 사는 사람에게는 기적의 어플,"['기숙사', '사람', '기적']",1
2020-06-18,리뷰들이 왜이래...ㅋㅋㅋ 조선족이라도 알바로 채용했나요?? Gs fresh에선 똑같은 첫가입 이벤트때 만원 넘어야 가능하고 이딴거 없었다 ㅋㅋ 이벤트 한다고 사기치지 말기를,1,리뷰들이 왜이래ㅋㅋㅋ 조선족이라도 알바로 채용했나요  에선 똑같은 첫가입 이벤트때 만원 넘어야 가능하고 이딴거 없었다 ㅋㅋ 이벤트 한다고 사기치지 말기를,"['리뷰', '조선족', '알바', '채용', '에선', '가입', '이벤트', '이벤트때', '만원', '가능', '말기']",0
2020-06-17,와아아아아~~신세계예요,5,와아아아아신세계예요,['신세계'],1
2020-06-17,컬리 물건은 확실해요!,5,컬리 물건은 확실해요,['물건'],1
2020-06-17,좋아요,5,좋아요,[],1
2020-06-17,굳,5,굳,[],1
2020-06-17,아침배송이라 다음날 먹거리 바로준비하기좋네요,4,아침배송이라 다음날 먹거리 바로준비하기좋네요,"['아침', '아침배송', '배송', '다음날', '먹거리', '준비']",1
2020-06-17,새벽 배송 너무 좋네요^^,5,새벽 배송 너무 좋네요,"['새벽', '배송']",1
2020-06-17,다른건 다 좋은데 찜 해놓을수 있는 기능이 있었음 하네요 장바구니에만 담아놓으니 불편할때가 있어요,4,다른건 다 좋은데 찜 해놓을수 있는 기능이 있었음 하네요 장바구니에만 담아놓으니 불편할때가 있어요,"['기능', '장바구니', '바구니', '불편']",1
2020-06-17,항상 만족합니다.,5,항상 만족합니다,['만족'],1
2020-06-17,굿!,5,굿,[],1
2020-06-17,1번 사용해보니 편해서 계속 사용하게 되네요.,5,번 사용해보니 편해서 계속 사용하게 되네요,['사용'],1
2020-06-17,직관적이라 사용하기 좋아요 퍼플컬러도 보기에 편합니다,5,직관적이라 사용하기 좋아요 퍼플컬러도 보기에 편합니다,"['직관적', '사용', '퍼플컬러']",1
2020-06-17,굿!!!!!!!!!!!!!!!!!!!!!!,5,굿,[],1
2020-06-17,굿굿,5,굿굿,['굿굿'],1
2020-06-17,설치도안되고 버벅거림..,1,설치도안되고 버벅거림,['설치'],0
2020-06-17,믿고 구입할 수 있어 좋아요 ^^,5,믿고 구입할 수 있어 좋아요 ,['구입'],1
2020-06-17,굳,5,굳,[],1
2020-06-17,적립금 쿠폰 혜택 넘 좋아요,5,적립금 쿠폰 혜택 넘 좋아요,"['적립금', '쿠폰', '혜택']",1
2020-06-17,할인혜택이 많다,5,할인혜택이 많다,"['할인', '할인혜택', '혜택']",1
2020-06-17,결제시배송비할인없는게 좀그렇네요~~,4,결제시배송비할인없는게 좀그렇네요,"['결제시배송', '제시', '배송', '할인']",1
2020-06-17,역시 마켓컬리,5,역시 마켓컬리,"['역시', '마켓']",1
2020-06-17,사용하기 편리해 졌네요,5,사용하기 편리해 졌네요,"['사용', '편리']",1
2020-06-17,깔끔한포장과 믿을수있는 배달,4,깔끔한포장과 믿을수있는 배달,"['포장', '배달']",1
2020-06-17,좋아요,5,좋아요,[],1
2020-06-17,셋별배송 사랑합니다~,5,셋별배송 사랑합니다,"['배송', '사랑']",1
2020-06-17,좋아요#!,5,좋아요,[],1
2020-06-17,장보기 너무 편해요,4,장보기 너무 편해요,['장보기'],1
2020-06-17,택배 배송인데도 배달이 안되네요. 요즘 세상에... 괜히 가입했어요,1,택배 배송인데도 배달이 안되네요 요즘 세상에 괜히 가입했어요,"['택배', '배송', '배달', '세상', '가입']",0
2020-06-17,첫 구매이후 계속 마켓컬리만 이용해요~,5,첫 구매이후 계속 마켓컬리만 이용해요,"['구매', '구매이후', '이후', '계속', '마켓', '이용']",1
2020-06-17,편해서 좋아요,5,편해서 좋아요,[],1
2020-06-17,요긴하게 새벽배송 잘 이용하고 있어요^^,5,요긴하게 새벽배송 잘 이용하고 있어요,"['새벽', '새벽배송', '배송', '이용']",1
2020-06-16,전 이 앱을 진심으로 사랑합니다. 장난 아닙니다. 리뷰를 또 쓰라고 하네요. 아직도 사랑합니다. 밤에도 낮에도.,5,전 이 앱을 진심으로 사랑합니다 장난 아닙니다 리뷰를 또 쓰라고 하네요 아직도 사랑합니다 밤에도 낮에도,"['진심', '사랑', '장난', '리뷰']",1
2020-06-16,배송빠르고 택배꼼꼼하고 가격좋고 나무랄게 있겠습니까 단연 으뜸입니다.,5,배송빠르고 택배꼼꼼하고 가격좋고 나무랄게 있겠습니까 단연 으뜸입니다,"['배송', '택배', '가격', '으뜸']",1
2020-06-16,엄청 편하고 좋아여 나중에 살 수 있는 종류가 더 많아졌으면 좋겠어요!,5,엄청 편하고 좋아여 나중에 살 수 있는 종류가 더 많아졌으면 좋겠어요,"['나중', '종류']",1
2020-06-16,애용합니다♡,5,애용합니다,['애용'],1
2020-06-16,편리해요~좋아요~^^,5,편리해요좋아요,"['편리', '편리해']",1
2020-06-16,조습니다 신선하고 배송빠르고 안전하고 굿굿,5,조습니다 신선하고 배송빠르고 안전하고 굿굿,"['신선', '배송', '안전', '굿굿']",1
2020-06-16,파는 물건들의 감각이 젊어서 좋아요,5,파는 물건들의 감각이 젊어서 좋아요,"['물건', '감각']",1
2020-06-16,UI UX 독보적인듯,5,  독보적인듯,['독보적'],1
2020-06-16,굿굿,5,굿굿,['굿굿'],1
2020-06-16,밖에서 장보기 싫고 다양한 물건을 1인분으로 사야할 때 짱인 앱,5,밖에서 장보기 싫고 다양한 물건을 인분으로 사야할 때 짱인 앱,"['장보기', '다양', '물건', '인분']",1
2020-06-16,편리하고 좋아요~~^^,5,편리하고 좋아요,['편리'],1
2020-06-16,그다음날 아침 일찍 배송이오니 좋아요. 애들 밥먹일 전에 오니 바로 조리할수 있어서 좋아요.,5,그다음날 아침 일찍 배송이오니 좋아요 애들 밥먹일 전에 오니 바로 조리할수 있어서 좋아요,"['다음날', '아침', '배송', '조리']",1
2020-06-16,"마트는 멀고, 바빠서 사용하기 딱 좋네요.",5,마트는 멀고 바빠서 사용하기 딱 좋네요,"['마트', '사용']",1
2020-06-16,아주간편하게 잘되있습니다.,5,아주간편하게 잘되있습니다,[],1
2020-06-16,편리해요,5,편리해요,['편리'],1
2020-06-15,"빠른 배송에 매번 감동하고,제품도 잘 포장되어 옵니다.",5,빠른 배송에 매번 감동하고제품도 잘 포장되어 옵니다,"['배송', '감동', '제품', '포장']",1
2020-06-15,손님 초대할때 유용한 요리들이 있어요 장바구니 담아놨다가 쿠폰올때 구매하고 있어요 쿠폰사용 잘하면 돈번 느낌ㅋ,5,손님 초대할때 유용한 요리들이 있어요 장바구니 담아놨다가 쿠폰올때 구매하고 있어요 쿠폰사용 잘하면 돈번 느낌ㅋ,"['손님', '초대', '유용', '요리', '장바구니', '바구니', '쿠폰', '구매', '쿠폰사용', '사용', '느낌', '느낌ㅋ']",1
2020-06-15,앱으로 주문하니 편리해요.,5,앱으로 주문하니 편리해요,"['앱으', '주문', '편리']",1
2020-06-15,결제수단 많아서 조아요,5,결제수단 많아서 조아요,"['결제', '결제수단', '수단']",1
2020-06-15,좋습니다!!!,5,좋습니다,[],1
2020-06-15,좋아,5,좋아,[],1
2020-06-15,굳,5,굳,[],1
2020-06-15,사용하기 편리하고 제품에 대한 자세한 정보를 확인할 수 있어서 좋아요 ~,4,사용하기 편리하고 제품에 대한 자세한 정보를 확인할 수 있어서 좋아요 ,"['사용', '편리', '제품', '자세', '정보', '확인']",1
2020-06-15,좋습니다 판매품목도 만족스럽습니다,5,좋습니다 판매품목도 만족스럽습니다,"['판매품', '판매품목도', '목도', '만족']",1
2020-06-15,유기농 식재료 등 건강식품 많아요,5,유기농 식재료 등 건강식품 많아요,"['유기농', '식재료', '건강식품']",1
2020-06-15,"상품, 배송, 서비스 등 매우 만족합니다.",5,상품 배송 서비스 등 매우 만족합니다,"['상품', '배송', '서비스', '만족']",1
2020-06-14,편하고 품질도 좋아요,5,편하고 품질도 좋아요,['품질'],1
2020-06-14,샛별배송 넘 좋아요~,5,샛별배송 넘 좋아요,"['샛별', '샛별배송', '배송']",1
2020-06-14,신선배달,4,신선배달,"['신선', '신선배달', '배달']",1
2020-06-14,다음날 바로 오니 좋아요.,5,다음날 바로 오니 좋아요,['다음날'],1
2020-06-14,배송도 정확하고 상품도 좋아요,5,배송도 정확하고 상품도 좋아요,"['배송', '정확', '상품']",1
2020-06-14,가입하고 벌써 연달아 세번째 주문 중이네요 ㅎ 완전 만족하고 사용하고 있어요~ 주문한 제품들마다 신선하고 맛있습니다~ 감사합니다~^^ 내일도 주문하겠죠? ㅎ 매일매일 즐거워요~~~><,5,가입하고 벌써 연달아 세번째 주문 중이네요 ㅎ 완전 만족하고 사용하고 있어요 주문한 제품들마다 신선하고 맛있습니다 감사합니다 내일도 주문하겠죠 ㅎ 매일매일 즐거워요,"['가입', '번째', '주문', '중이', '완전', '만족', '사용', '주문한', '문한', '제품', '신선', '감사', '내일']",1
2020-06-14,Love it,5, ,[],1
2020-06-14,다양한 상품을 믿고 주문합니다! 감사합니다♡,5,다양한 상품을 믿고 주문합니다 감사합니다,"['다양', '상품', '주문', '감사']",1
2020-06-14,믿고 먹어요 카테고리는 더 세분화 해도 될 것같아요,5,믿고 먹어요 카테고리는 더 세분화 해도 될 것같아요,"['카테고리', '세분화']",1
2020-06-14,물건 퀄리티는 좋으나 택배 배송관련하여 전달하지 않음에도 배송완료 처리하는 소비자 기만 행위가 있음.,1,물건 퀄리티는 좋으나 택배 배송관련하여 전달하지 않음에도 배송완료 처리하는 소비자 기만 행위가 있음,"['물건', '퀄리티', '택배', '배송', '배송관련', '관련', '전달', '배송완료', '완료', '처리', '소비자', '기만', '행위', '있음']",0
2020-06-14,사용하기편하고 자주이용하고있습니다,5,사용하기편하고 자주이용하고있습니다,"['사용', '자주', '자주이용', '이용']",1
2020-06-13,정말정말 잘만든 앱이에요,5,정말정말 잘만든 앱이에요,[],1
2020-06-13,신선한 제품을 아침일찍 받고 적립도 많이 돼서 좋아요,5,신선한 제품을 아침일찍 받고 적립도 많이 돼서 좋아요,"['제품', '아침', '적립']",1
2020-06-13,좋아요,5,좋아요,[],1
2020-06-13,사용자를 늘리려고 노력하기보다 기존 사용자들을 어떻게 관리하고 유지할지 연구하는 노력이 필요하다고 생각합니다. 고객센터 연결이 너무 어렵습니다. 전화상담. 카톡문의. 1:1문의 셋다 답변기다리다가 홧병 날 듯.,1,사용자를 늘리려고 노력하기보다 기존 사용자들을 어떻게 관리하고 유지할지 연구하는 노력이 필요하다고 생각합니다 고객센터 연결이 너무 어렵습니다 전화상담 카톡문의 문의 셋다 답변기다리다가 홧병 날 듯,"['사용자', '노력', '기존', '관리', '유지', '연구', '필요', '필요하다', '하다', '생각', '고객', '고객센터', '센터', '연결', '전화', '전화상담', '상담', '문의', '답변', '홧병']",0
2020-06-12,깔끔하고 정리가 잘되어 있어 보기가 편함,5,깔끔하고 정리가 잘되어 있어 보기가 편함,"['정리', '보기']",1
2020-06-12,"아기랑 세 식구 쓰는데, 제가 워킹맘이라 자주 사용해요. 마트에서 할인한다고 야채 이것저것 많이 사와도 냉장에서 방치되고, 결국 기본야채만 사게 되더라구요. 원래는 이마트 SSG 사용했는데 배송되는 당일에 품절 누락도 자주 있고, 물가도 비싼데다가 쿠폰도 짜게줘서 갈아탔어요. 진작 갈아탈걸 ㅠ 저 앱평가 처음 써봐요 믿고 쓰는 전지현씨 마켓컬리 너어어어무 좋아요♥♥♥",5,아기랑 세 식구 쓰는데 제가 워킹맘이라 자주 사용해요 마트에서 할인한다고 야채 이것저것 많이 사와도 냉장에서 방치되고 결국 기본야채만 사게 되더라구요 원래는 이마트  사용했는데 배송되는 당일에 품절 누락도 자주 있고 물가도 비싼데다가 쿠폰도 짜게줘서 갈아탔어요 진작 갈아탈걸 ㅠ 저 앱평가 처음 써봐요 믿고 쓰는 전지현씨 마켓컬리 너어어어무 좋아요,"['아기', '식구', '제가', '워킹', '워킹맘', '마트', '할인', '야채', '이것저것', '냉장', '방치', '기본', '기본야채', '사용', '배송', '당일', '품절', '누락', '물가', '다가', '쿠폰', '앱평가', '평가', '처음', '전지', '전지현씨', '마켓']",1
2020-06-12,믿고 선택합니다. 변치않는 마켓컬리 부탁드려요~,5,믿고 선택합니다 변치않는 마켓컬리 부탁드려요,"['선택', '마켓']",1
2020-06-12,신용도,4,신용도,['신용도'],1
2020-06-12,새벽배송으로 신선함을 빠르게 느낄 수 있었습니다.,5,새벽배송으로 신선함을 빠르게 느낄 수 있었습니다,"['새벽', '새벽배송', '배송']",1
2020-06-12,좋아요,5,좋아요,[],1
2020-06-12,다양한 향신료와 식재료를 만나볼 수 있어서 너무 좋아요 최근 코로나때문에 힘드실텐데 작업자분들 힘내셨으면 좋겠네요 화이팅입니다!,5,다양한 향신료와 식재료를 만나볼 수 있어서 너무 좋아요 최근 코로나때문에 힘드실텐데 작업자분들 힘내셨으면 좋겠네요 화이팅입니다,"['다양', '향신료', '식재료', '최근', '코로나', '코로나때문', '때문', '작업자', '작업자분', '화이팅입니']",1
2020-06-12,좋아요~,5,좋아요,[],1
2020-06-12,배송도 빠르고 다양한 상품들 신선하게 구매할 수있어서 좋아요.쿠폰도최공,5,배송도 빠르고 다양한 상품들 신선하게 구매할 수있어서 좋아요쿠폰도최공,"['배송', '다양', '상품', '구매', '쿠폰']",1
2020-06-12,편해요,4,편해요,[],1
2020-06-12,좋아요,5,좋아요,[],1
2020-06-12,다양하게 다량으로 많아서 골고루 섭취할수 있어서 좋아요. 또 빠른 배송으로 일부러 장보러 안가도 되고 정말 좋은곳입니다.,5,다양하게 다량으로 많아서 골고루 섭취할수 있어서 좋아요 또 빠른 배송으로 일부러 장보러 안가도 되고 정말 좋은곳입니다,"['다양', '다량', '섭취', '배송']",1
2020-06-12,나쁘지 않아요.,4,나쁘지 않아요,[],1
2020-06-12,좋아요,5,좋아요,[],1
2020-06-12,좋아요,4,좋아요,[],1
2020-06-12,좋은 음식이 많아요.,5,좋은 음식이 많아요,['음식'],1
2020-06-12,반신반의하며 사용했는데 정착할거같아요. 다양한 상품과 깔끔한 앱구성이 너무 마음에 듭니다.,5,반신반의하며 사용했는데 정착할거같아요 다양한 상품과 깔끔한 앱구성이 너무 마음에 듭니다,"['반신반의', '정착', '다양', '상품', '앱구성', '마음']",1
2020-06-11,저녁 11시까지 결제하면 새벽에 만나는 신세계를 경험하고 있습니다. ㅎㅎ,5,저녁 시까지 결제하면 새벽에 만나는 신세계를 경험하고 있습니다 ㅎㅎ,"['저녁', '결제', '새벽', '신세계', '경험']",1
2020-06-11,빠른 배송이 좋네요,5,빠른 배송이 좋네요,['배송'],1
2020-06-11,좋아용,5,좋아용,[],1
2020-06-11,"추, ㅊ ,ㅓ ,ㅇ, ㅣ : ( 777888 ) 캐시슬라ㅇ ㅣ드 앱테크 정말 최,고의 대,작입ㄴ ㅣ다. 몇,개월째 ,캐시슬,라이,드 앱테,크 잘 이,용하고 있는 유저입,니,다. 요즘 ㅁ ㅣ적립오,류도, 많ㅡ이 줄어들었고 점점 더 쏠쏠,해,지고 나ㅇ ㅏ,지,는 모습에 요즘 거의 매일 ㅇ ㅣ,용하,고있습ㄴ ㅣ다. 앞으로도 꾸,준,히 발전하,길 바랍ㄴ ㅣ당~로또번호을 조절할, 수 있,게, 해주ㅅ ㅔ요 해주세요 해주,세요 유용,한앱입ㄴ ㅣ다 계속ㅎ ㅏ고싶어ㅈ ㅣ네요 해주,세요 해,주세,요.",5,추 ㅊ ㅓ ㅇ ㅣ     캐시슬라ㅇ ㅣ드 앱테크 정말 최고의 대작입ㄴ ㅣ다 몇개월째 캐시슬라이드 앱테크 잘 이용하고 있는 유저입니다 요즘 ㅁ ㅣ적립오류도 많ㅡ이 줄어들었고 점점 더 쏠쏠해지고 나ㅇ ㅏ지는 모습에 요즘 거의 매일 ㅇ ㅣ용하고있습ㄴ ㅣ다 앞으로도 꾸준히 발전하길 바랍ㄴ ㅣ당로또번호을 조절할 수 있게 해주ㅅ ㅔ요 해주세요 해주세요 유용한앱입ㄴ ㅣ다 계속ㅎ ㅏ고싶어ㅈ ㅣ네요 해주세요 해주세요,"['캐시', 'ㅣ드', '앱테크', '테크', '최고', '대작', '개월', '캐시슬라이드', '슬라이드', '이용', '유저', 'ㅣ적립오류', '많ㅡ', '많ㅡ이', '나ㅇ', '모습', '요즘', '매일', '있습', '있습ㄴ', '발전', '바랍ㄴ', '랍ㄴ', 'ㅣ당로또번호', '로또', '번호', '조절', '해주ㅅ', '해주세', '주세', '유용', '앱입ㄴ', '계속', '계속ㅎ', 'ㅣ네']",1
2020-06-11,새벽에 신선하게 바로 받아보는~ 넘 편해요,5,새벽에 신선하게 바로 받아보는 넘 편해요,['새벽'],1
2020-06-11,쓰기편리함,5,쓰기편리함,['편리'],1
2020-06-11,다좋은데 좋아요 나 관심항목통해 빠르게 접근하는 기능있으면 좋을것 같아요,5,다좋은데 좋아요 나 관심항목통해 빠르게 접근하는 기능있으면 좋을것 같아요,"['관심', '관심항목통해', '항목', '통해', '접근', '기능']",1
2020-06-11,추천받아서 잘쓰고있어요.,5,추천받아서 잘쓰고있어요,['추천'],1
2020-06-11,쿠폰쓰면 배송비가 붙음 ㅋㅋ 보통 다른 마트 어플은 무료배송금액 넘기면 쿠폰으로 할인 받더라도 배송비가 안붙는데 여기는 무료배송금액 넘겨도 쿠폰으로 할인받으면 배송비가 붙어버림 5천원 쿠폰 받으면 5천원이 아니라 2천원 쿠폰인셈,1,쿠폰쓰면 배송비가 붙음 ㅋㅋ 보통 다른 마트 어플은 무료배송금액 넘기면 쿠폰으로 할인 받더라도 배송비가 안붙는데 여기는 무료배송금액 넘겨도 쿠폰으로 할인받으면 배송비가 붙어버림 천원 쿠폰 받으면 천원이 아니라 천원 쿠폰인셈,"['쿠폰', '배송', '배송비가', '비가', '붙음', '마트', '어플', '무료', '무료배송금액', '금액', '넘기면', '기면', '할인', '배송비', '천원', '천원']",0
2020-06-11,좋아요,5,좋아요,[],1
2020-06-11,제품이 신선하고'''맛있어요,5,제품이 신선하고맛있어요,"['제품', '신선']",1
2020-06-11,편리합니다,4,편리합니다,['편리'],1
2020-06-10,상품쭉보다가 장바구니바로클릭하면 바로담겼으면좋겠어요. 상품한번뜨고 장바구니한번더 눌러야되드라구요,5,상품쭉보다가 장바구니바로클릭하면 바로담겼으면좋겠어요 상품한번뜨고 장바구니한번더 눌러야되드라구요,"['상품', '장바구니', '바구니', '클릭']",1
2020-06-10,자동로그인이 풀려서 다시 접속하는데 로그인이 안되길래 아이디를 찾고 비번을 찾는데 같은 이메일로 아이디는 찾아지는데 비번은 존재하지않는다고 나옵니다...그럼 아이디는 왜 찾아지죠...? 새로파기엔 적립금이 너무 속쓰린데요... 강제로 사용못하게됬네요,5,자동로그인이 풀려서 다시 접속하는데 로그인이 안되길래 아이디를 찾고 비번을 찾는데 같은 이메일로 아이디는 찾아지는데 비번은 존재하지않는다고 나옵니다그럼 아이디는 왜 찾아지죠 새로파기엔 적립금이 너무 속쓰린데요 강제로 사용못하게됬네요,"['자동', '자동로그인', '로그', '접속', '로그인', '아이디', '비번', '이메일', '존재', '파기', '적립금', '강제', '사용', '사용못하게됬네', '못하게됬네']",1
2020-06-10,추 .ㅊ ㅓ .ㅇ ㅣ : ( 777888) ㅊㅜ우쳐햐시면 오치원 캐 시.슬라이드 앱테크 정말 최고ㅡ의 대작.입.니다. 몇개.월째 캐시ㅡ슬라이드 앱테크 잘 이.용하고 있는 유저입.니다. 요즘 미적립.오류도 ㅅ 많.이 줄어.들었고 점점 더 쏠쏠.해지고 나아.지는 모습.에 요즘 거의 매일 .이용.하고.있습니.다. 앞으.로도 꾸준.히 발전.하길 바랍 니당~로또.번호을 조절할 수 있게 해.해주세요 해주세요 해주세요 유용한앱입니다 계속하.고싶어지네요 해주.세요 해주.세요.,5,추 ㅊ ㅓ ㅇ ㅣ    ㅊㅜ우쳐햐시면 오치원 캐 시슬라이드 앱테크 정말 최고ㅡ의 대작입니다 몇개월째 캐시ㅡ슬라이드 앱테크 잘 이용하고 있는 유저입니다 요즘 미적립오류도 ㅅ 많이 줄어들었고 점점 더 쏠쏠해지고 나아지는 모습에 요즘 거의 매일 이용하고있습니다 앞으로도 꾸준히 발전하길 바랍 니당로또번호을 조절할 수 있게 해해주세요 해주세요 해주세요 유용한앱입니다 계속하고싶어지네요 해주세요 해주세요,"['ㅊㅜ우', '시슬라이드', '앱테크', '테크', '최고ㅡ', '대작', '개월', '캐시ㅡ', '캐시ㅡ슬라이드', '슬라이드', '이용', '유저', '요즘', '미적립오류', '적립', '오류', '모습', '발전', '로또', '로또번호', '번호', '조절할', '주세', '유용', '계속', '지네']",1
2020-06-10,마켓컬리 이용하기에 편리해요~.,5,마켓컬리 이용하기에 편리해요,"['마켓', '이용', '편리']",1
2020-06-10,하루만에 배달도 왔고 역시나 싱싱한 음식 감사드려용~이번 코로나 대처하는 모습도 멋쪘습니다 컬리 흥해라흥~♥♥,5,하루만에 배달도 왔고 역시나 싱싱한 음식 감사드려용이번 코로나 대처하는 모습도 멋쪘습니다 컬리 흥해라흥,"['하루', '배달', '역시나', '음식', '감사', '용이번', '코로나', '대처', '모습', '흥해', '흥해라흥']",1
2020-06-10,"입맛없을때 집에서 만들어먹기 힘든 요리, 다루기 힘든재료음식등을 손쉽게 집에서 반조리해먹을수 있는 나같은 엄마를 위한 최고의 앱",5,입맛없을때 집에서 만들어먹기 힘든 요리 다루기 힘든재료음식등을 손쉽게 집에서 반조리해먹을수 있는 나같은 엄마를 위한 최고의 앱,"['입맛', '요리', '재료', '재료음식등', '음식', '조리', '엄마', '최고']",1
2020-06-10,편해요,5,편해요,[],1
2020-06-10,사용하기 편리해요,5,사용하기 편리해요,"['사용', '편리']",1
2020-06-10,편해요,5,편해요,[],1
