name,ratings,date,helpful,comment,developer_comment
이석현,5,2020-05-27,1,"로켓배송이 좋아요, 만화책 사기도좋아요",
심윤주,5,2020-05-23,0,배송 빨리와서좋아요,
임현빈,5,2020-06-03,0,항상 빠른배송 엄지척,
이소미,5,2020-05-24,0,빠른 배송에 최고의별점을 드렸습니다~~^^,
박복례,5,2020-04-20,0,많은 상품과 빠른 배송 감사합니다,
Elena White,1,2020-03-19,29,쿠팡 헤비 유저인데 어플 불편해요. 화면 위쪽에 브랜드 나열된곳이 내려와서는 잘 안올라가서 시야를 가려요. forward 버튼이 없어서 back 버튼 잘못 누르면 다시 첨부터 검색 힘들어요 품절된 상품 제외하고 볼수있는 옵션 있었으면해요. 구매평 별점순으로 나열할때 날짜별로 나왔으면. 그리고 새로고침이 안되서 상품(특히 마스크) 입고되었는지 알기가 힘들어요,
박유미,5,2020-04-12,0,사용간편하고 배송이 와잔 빨라여,
서지우,5,2020-04-25,5,"정말 좋아요옹💗💗근데 친구가 엄청 예쁜 구체관절 인형이있는데 제가 달렜거든요? 그거엄청 제가좋아하는건데 안된데요 진짜 속상해서 제가 목걸이도 줬는데 개가 뭐라도 줘야돼는거아니에요?! ㅠㅠ 진짜 짜증나고 속상해요ㅜㅠㅜ그래서 개가""그럼목걸이다시줄께""라고하는거에요!!!!!!어이가없어서그럼 주싫다는잖아요!!!!하참나",
김성기,5,2020-04-26,0,배송이빠르고 상품이다양하다^^,
이명숙,5,2020-05-07,0,배송도빠르고. 모든것이.완벽함,
정도영,5,2020-05-22,0,1. 배송이 빠름 2. 상품가격이 저렴한 편으로서 여러면에서 쿠팡을 선호합니다,
아라시라,1,2020-03-23,0,사려고 할때마다 카드등록 함,
송송재원,5,2020-04-11,1,집에서 편하게 쇼핑할수 있어서 좋습니다,
최기정,3,2020-04-24,0,판매자의 물건이 정말 좋운건지 확인들좀 하고 파시길,
병신만보면우는고양이,1,2020-06-14,0,실적보단 사람을 우선시하는 기업이 되시길,
럭키삼바,1,2020-06-13,0,제대로 보이는게 없네요 노인들 홀대도 심하고 실망입니다,
dw L,5,2020-05-28,0,쿠팡을 사용한지 1년이 넘었는데 로켓배송 진짜 엄청 좋으네여 아침에 일찍시키면 저녁에 도착하고 오후에 시키면 새벽7시 전 도착보장이라 유용하게 쓰고있네요,
변금슬,4,2020-06-03,0,좋아요 잘낮은 제품 가끔 있는거 빼고,
강석진,1,2020-03-24,0,반품을 20일에 했는데 23일날 반품을 시작한다 하고 오늘이 24일인데 아직도 반품접수만 뜨고 상세보기도 없고 아직도 돈이 들어오지 않습니다.,
황성희,5,2020-04-25,1,품질이좋고..빠릅니다.최고,
서혜주,5,2020-03-18,70,너무너무좋습니다 진짜 할인도많이하구!너무잘쓰고있어요 근데 아쉬운점은돈을채워야한다는거? 가입해야한다는게조금아쉬운것같아요ㅠ 그래도 진짜좋고 너무편리한것 같아요 너무잘쓰고있어요!!,
체리,1,2020-06-01,0,왜자꾸자동으로켜지나요 구매해본적도없는 라면구매로요,
중국몽imf,5,2020-04-10,0,요즘같은 대재앙시대에 이런쇼핑몰이있다는게 참으로 고맙고감사합니다,
Mihee Park,5,2020-03-29,1,좋네요 저렴하고..배송도 빠르고,
이es,5,2020-05-08,0,로켓배송 빠르고 많은 제품 있어서 좋아요,
안주은,1,2020-06-08,0,쿠팡에서 헤어 브러쉬를 시켰는데 도착일이 지난지 15일이 지났는데도 안 오고 돈은 다 냈는데.. 정말 너무 실망이네요,
Deokhyeon H,4,2020-05-20,0,컴맹도 집에서 쇼핑 할수있는 앱.쿠팡 참 조아요~♥,
유창숙,5,2020-06-06,0,배송이 확실해요. 예전 마스크환불건만 빼고,
장혜영,5,2020-04-10,1,빠른배송 믿을수있어 넘좋아요^^,
황은숙,5,2020-05-13,0,주문두 쉽구 배송이 정확 빨라서 조아요,
잎꽃,5,2020-04-04,3,가격변동 심하지만 편하고 다른곳보다 싸고 로켓배송이 있어 좋아요 무료배송도 좋구요 특히 여긴 상담사분들이 너무 친절하세요,
mon blue,1,2020-04-23,2,상품바꿔치기 계정정시켜버리기 실화냐ㅋㅋ,
이은지,5,2020-06-01,0,쿠팡 택배기사분들 항상 힘내세요❤❤,
홍채영,5,2020-04-04,0,너무좋아요!! 금방금방 배송이돼서 좋아요!!♡♡ 이거 5점 보다 더~~~~~~~~~~ 주고십어요♡ 제가쓰고있는 어플중에 제~~~~~~~~~~일 좋아요♡,
심용섭,5,2020-04-04,3,없는게 없는 쿠팡!!! 최고라고 더이상 할말이 없다고 말하고 싶을 정도로 일상생활 하는데 정말 필요하고 일등이다,
흰머리와감자껍질,5,2020-04-22,1,너무좋아요 빠른배송 저렴하고 품질좋은상품 쿠팡없었을땐어떻게살았나몰라 ㅠㅠ 살림꾼되는느낌,
박정호,4,2020-05-23,0,저렴한 재품은 해외직구 아닌 빠른 배송할수 있도록 준비 했음 좋지 않을까 생각합니다,
FF F,1,2020-03-25,2,쿠팡 최악입니다. 고객센터 연락은 닿지 않고 제 번호를 적으라해서 적으니까 끊어버리네요. 문의할게 있는데 이러시면 기분이 별로네요.,
윤영,5,2020-04-21,0,"역시 쿠팡 로켓배송 할땐 진짜 하루만에 옵니다👍🏻 너무 좋아요,,",
김지민,1,2020-06-14,0,원래쿠팡은 판매자들 한테도 갑질 장난아니에요~,
황서현,5,2020-03-27,0,편의점결제도 ㅠㅠㅠ해주세용ㅠㅠ,
배그하는유미,2,2020-05-11,1,저 이앱은 몇일 늦어질수있다고 하는데.. 아직도안왔어요..분명히 5월8일인데..,
벡터의일상,5,2020-05-30,0,지금까지 이런앱은 없었습니다.그런데 이걸가지고 진품이아니네 왜 안오네 하며 댓글을 다는사람들은 뭡니까?정말 그러지마세요 엄현히 그들도 사람입니다.,
Hyejin Cho,5,2020-04-10,0,결제하기 편하고 물건보기 편해요,
최은비,1,2020-06-10,0,로켓프레쉬 가입한지 오래됬는데 맨날품절이라 구매못한지 오래됬어요,
박진아,5,2020-02-19,450,"빠른배송,휴일에도 배송, 너무 편하고 좋아요.한번 이용하다보니 계속 이용하게 만드는 편리성이 있네요 .성질급한 나에게 딱맞는 다음날 아침 7시에 받아볼수있고, 그렇다고 가격이 비싼것도 아니고 다른데 보다 저렴하다!! 쿠팡에 빠지다🤩",
hy p,1,2020-02-11,101,핸드폰 꺼져있을 때 자기마음대로 앱이 켜져요. 알림은 다 꺼놔서 따로 뜨는 광고는 없는데 자고 일어나면 쿠팡화면이 켜져있고 핸드폰 좀 오래 안보다 켜도 쿠팡앱이 켜져있습니다. 어느날은 무섭더라구요. 제가 이 공포를 계속 겪어야하나요?ㅋㅋㅋㅋㅋㅋ업뎃하면 좀 달라질까 싶어서 업뎃했는데도 켜지네요. 사람 공포로 몰아넣는 앱은 삭제가 맞겠죠,
지누이,1,2020-02-20,155,업데이트 이후로 로딩이 과하게 오래 걸리며 로그인 후에 광고 배너가 뜨고 바로 튕겨서 로그아웃이 됩니다. 주문한 물건이 있는데 볼 수도 없고 비밀번호가 틀렸나해서 인증 후 재발급을 받았어도 똑같아요. 이건 무슨 오류인가요? 로켓 배송 때문에 좋아보여서 다운받았는데 물건 받으면 다신 쓰고 싶지 않네요.,
jh tnt,3,2020-02-23,30,품절 상품 좀 빼고 볼 수 있는 기능이 있었으면 편하겠어요. 기능이 있다면 로켓배송만 보게 체크하는것 처럼 필터에서라도 체크할수 있음 좋을것같아요. 로켓배송 뭐 좀 사려면 죄다 품절이니... 고르다 짜증이... 내가 그 기능을 못찾는건지...,
Seungbum Kang,3,2020-02-23,121,"오랜만에 필요한 물품이 있어 구입하려 했는데 불편하네요 ㅜ 많은 분들이 이용해서 좋아져있을 줄 알았는데 정렬기능이 없나요?? 재고가 없는 것은 들어가서 눌러봐야만 확인이 가능하고, 무엇보다 로켓배송으로 금액을 맞추어야만 구입이 가능한 것이 너무 불편했습니다;;;;; 제가 이용 방법을 잘 모르는 건지;;;; 결국 포기하고 다른 곳에서 구입했습니다 아쉽습니다",
김민준,1,2020-02-22,150,30일 무료 체험 시작하고 그 다음날 내일 아침 시키려고 하니까 계속 로그아웃 되고 정보도 안뜨고 오류창만 뜨네요. 진짜 사람 갖고 장난합니까? 결국 시간은 낭비하고 12시 넘고... 이 기회에 쿠팡 회원이 어떤건지 잘 알고 갑니다. 추가로 결제 수단 관련 문의를 남겼는데 하루 넘게 답변이 없습니다. 배달은 빨라도 문제 대응은 이에 반비례하네요^^ 이제 보니까 로켓프레시 상품들 다 품절이라고 뜨네요. 대박입니다.,
진영 emily Han,2,2020-03-07,405,어떤분이 남기신 리뷰처럼 저도 어느 순간부터 쿠팡어플이 혼자 켜지더라구요... 물론 바로 화면으로 켜지는게 아니라 사용하고 있는 어플 중에서 내가 마치 좀 전까지 사용했던 것 처럼 말이지요.. 그리고 난 컵라면을 검색하지도 않았는데 아침이 자고 일어나보면 누가 내 핸폰으로 컵라면을 검색한 것 마냥... 저도 무섭기까지해요ㅜㅠ 왜 혼자 실행이되고 검색하지 않은 물품들이 떠있는지 알려주세요. 제발요~~~~~~~,
민균배,5,2020-03-31,4,쿠팡을 한참 사용했고. 너무 좋고. 적자에도 서비스 올리는거 멋집니다. 답답한 마케팅....에비뉴라 런칭됬으면 배너로 깔지말고 메인 메뉴에 잘보이게 띄우는게 더 좋을것 같습니다,
김은지,5,2020-04-17,0,다른 싸이트보다 훨씬 저렴하고 로켓배송 정말 빠르고 좋아요,
이영순,4,2020-06-02,0,항상 이용하는데 불편함 없어요,
Taxi Driver,3,2020-03-05,163,"상품 검색시 상품이 1줄에 1개씩 표시(왼쪽에 사진, 오른쪽에 설명)되어 매번 버튼을 눌러 보기 설정을 바꾸는데 너무 번거롭네요. 원래 1줄에 2개씩 표시가 기본이었는데 어느 샌가 이렇게 바뀌었습니다. 2개씩 표시를 기본으로 어떻게 설정하나요? 삭제 후 재설치해도 그대로네요.",
김상경,5,2020-04-01,0,아주 굿이에요 구웃~~! 뭔 발음인지 아시죠 구웃이에요 구웃!,
이건승,3,2020-02-19,16,"항상쿠팡앱으로 잘 사용해오고있었는데 갑자기 로그인이 안돼네요, 업데이트이후에 오류가 생긴거 같아요...제거하고 다시 설치해도 안돼고 비밀번호도 바꿨는데도 로그인자체가 안돼네요 로그인화면에서 바로 튕겨요",
정영진,5,2020-06-02,0,빠른배송이 너무 좋습니다,
김근수,5,2020-06-15,0,쇼핑을 하고그레서5점을좋습니다.,
김종욱,5,2020-05-20,0,빠른배송!포장상태굿,
김정민,4,2020-04-25,3,완전 만족 품목이 좀 더 많았으면,
박예은,1,2020-05-04,0,제가 키친장남감을 시켰어요 근데 삼단 분리수거 가오는거 있져 너무 짜증나네요 쿠팡 별도 주고 싶지 않아요,
ᄋᄋᄋ,1,2020-05-23,0,혼자 작동할 때가 있음 핸드폰 켜면 지 혼자 켜짐ㅡㅡ,
Google 사용자,5,2020-04-19,1,완전좋아요 가격도 제일싸요,
Daeseong Kim,1,2020-02-19,53,로그인 무한반복됨. 로그인 했는데 로그인 됐다더니 다시 로그인하라고 함. 로그인하고 다른창 클릭하는 순간 다시 로그인 하라고 함. 낼 새벽에 받으려고 우유 주문하려다가 로그인 오류로 주문도 못함. 로켓배송 유료 결제 했는데 써먹지도 못함.,
hae sin,5,2020-05-05,0,로켓배송도 좋고 보기쉬워요,
윤준식,5,2020-06-09,0,항상빠른배송 좋아요^^,
KWANG HO Lee,4,2019-12-30,109,"매번 잘 이용하고 있습니다. 야간 사용시 밝은 흰 화면으로 눈의 피로가 와 이용에 불편을 겪고 있습니다. 앱 설정에 어두운 모드나, 다크 모드, 나이트 모드 와 같은 기능을 마련해주시면 보다 쾌적한 이용이 될 것입니다. 잘 부탁드립니다.",
김소현,4,2020-02-24,33,와... 다 품절이야...로켓제품이 한개도 없음ㅋㅋㅋ코로나 때문에 지역 손절당한건가 ㅋㅋㅋㅋ그래도 지금까지 문제 없이 잘써왔습니다 시국이 시국이지만 새벽배송을 자주쓰는 입장이라 좀 불편해질것 같은 기분이지만 코로나가 잠잠해질때까지 저가 부지런해지는걸로 ㅎㅎ 모두 코로나 조심하세요~~,
철박,4,2020-03-18,7,계속사용하던 마이쿠팡인데 이틀동안 안되네요.배송조회 어떻하나요?마이쿠팡들어가면 이렇게 뜨네요 (현재 위치하신 지역에서는 쿠팡을 사용하실 수 없습니다. 도움이 필요하시면 고객센터에 문의해 주십시오.),
김영래,5,2020-03-22,0,빠른배송에 항상감사합니다,
예서린,3,2020-02-21,28,"장단점이 확실합니다. 빠른배송과 주말, 공휴일에도 배송이 가능하고 단점이라면 월 정액으로 로켓와우 결제하고 로켓와우 상품을 주문해도 새벽, 아침 일찍 도착하질 않아요. 그리고 요즘은 문의글 남겨놔도 상담원분들 그냥 쌩까기 바쁘더라구요 ㅋㅋ 어이가 없습니다. 그럴거면 그 메뉴얼을 없애야죠",
맑음,3,2020-02-25,19,아니..그전에는 별5개였는데요ㅠㅠ 갑자기 요즘 제가 장바구니에 넣었던게 다 품절이라고 오류처럼떠서요ㅜㅠㅜ 이상핮니다...어색할정도로 다 품절이라고떠서요..이거 빨리 고쳐주셨으면 좋겠네요.,
김유리,1,2020-03-10,40,다른 분도 그렇네요 앱이 혼자 켜져요 저는 마스크를 항상 오프라인으로 구매해서 온라인에서는 구매 시도조차 해본 적이 없는데 마스크 상품이 혼자 띄워져있고 식자재 상품이 혼자 띄워져있고... 자고 일어나서 핸드폰을 확인하면 왼쪽 버튼을 눌렀을 때 항상 실행되고 있고요 낮에도 종종 떠있고 가끔은 휴대폰 잠금화면을 해제하면 아예 화면에 떠있을 때도 있어요 오류인가요?? 해킹인가요??,
정아김,5,2020-05-07,0,항상 애용하고있어요 간편결제 넘좋아요,
이수니,5,2020-05-21,0,사용하기 편하고 좋습니다 최고예요,
엄지,5,2020-05-21,0,빠른배송~편리합니다,
방지훈,1,2020-02-20,10,서버 터지고 계속 튕기고 이게 뭡니까? 정말 실망이구요 터지면 업데이트라도 해서 업그레이드라도 시키시던지 아니면 그냥 팔지를 마시던지 뭡니까?! 쿠팡에서 몇만명이 됄수도 있는 사람들이 피해를 보자나요... 좀 업그레이드라도 해주세요 부탁드립니다,
ᄋᄋ,4,2020-02-16,22,진짜 너무 만족하고 배송도 빠르고 제품들도 좋고 모든것에 만족하고 자주 애용하는 쇼핑앱인데 로켓와우가 아니면 19800원 이상이어야만 상품을 구입할 수 있다는것이 너무 한정적이라 좀 불편하네요 그것만 아니면 너무 좋은데 개선방법 없을까요 ? 사고 싶은 상품의 가격은 19800원 이하인데 그 이상을 사야만 구입할 수 있다는거에 좀 안타깝네요 ..,
곰사랑,3,2020-02-17,50,"쿠팡자체는 좋아하는데 앱 보안이 우려됨 한번로그인함 재실행시 자동로그인되고 계좌이체나 카드결제시 비번 안묻고 바로 넘어가 놀라 확인하니 로그인시 인증없이 결제 프리패스 옵을 on off 변경가능함 휴대폰 분실시, 명의도용 시 ㅇㄸㅎ는지 솔직히 불안함",
잘생긴노옴,2,2020-02-21,85,서비스는좋다 그러나 문제나 뒷수습이 너무 미흡하다 물건에 문제생기면 나몰라 업체랑 알아서해 이런식입니다. 한번더 문제생기면 절때 안쓸거에요. 관리자랑통화하고싶다고하니까.ㅎ 그럴권한이 없다고 합니다 저보고 상담원이 ^^ 어이없는 업체임,
이승준,1,2020-03-06,31,노트10플러스 쓰고있는데 어느새인가 업데이트 하고나서 카드스캔할때 카드스캔이 안됍니다. 왜 안돼냐구요? 쿠팡 앱의 카메라가 이상하게 왜곡해서 사물들을 촬영합니다. 어느정도냐면 신용카드들이 정사각형처럼 보여서 쿠팡앱이 카드인식을 못합니다 하... 몇달전부터 이러는데 아직도 안고쳐서 1점줍니다,
이재갑,5,2020-04-22,0,회원 가입을 하고나니 물품들이 할인된 가격에 배송도 무척빨라요,
서상필,2,2020-05-30,0,재입고 알림신청 했지만 알림이 한번도 오지 않네요~~근데 왜 답변이 없죠,
혼자만의사랑으로,5,2020-02-29,95,넘 편하고 좋으네요~~ 가끔가다가 물건이 생각보다 맘에 안들때도 있지만 그래두 나름 또 편안하게 집에서 장볼수있음에 감사함을 느낍니다~^ 요즘같은 시대에는 쿠팡프레쉬 적극 추천합니다~~^^ 기사님들 고맙습니다~^♡,
자연보호자연보호,3,2020-02-19,5,오늘 갑자기 로그인이 자꾸 튕겨지네요 쭉 잘만 썼었는데 오늘 주문배송하려고 하니까 자꾸 로그아웃 되고 로그인자체가 안돼요 ㅠㅠㅠㅠㅠ 자꾸 튕겨지고 미치겠네요 다시 지웠다가 깔기도했는데 안돼요 ㅠㅠㅠ 폰문제는 아니에요 쿠팡 앱만 이래요ㅠㅠ,
쓰레기,1,2020-02-16,35,아니 정말 미치겠네요. 비밀번호 결제로 갑자기 바꼈길래 순리대로 전화 걸고 생일 6자리 적고 결제할려고 하는데 잘못된 비밀번호라고 하면서 결제가 안 되죠? 분명히 생년월일 똑똑히 작성했고요. 진짜 꼭 필요한 물품 사야되는데 미친 돌아버리겠어요 ㅎㅎㅎㅎ,
진사오미신토불이,1,2020-02-19,69,로그인 안되는 거 고쳐주세요 아이디 하나 계속 시스템 오류라고 안되서 새로 회원가입했는데 결제 직전 혼자서 로그아웃 되고 아주 북치고 장구치고 있네요 근데 이게 앱에서 뿐 아니라 pc에서도 그러네요 그게 한 두 번이면 뭐라하지도 않아요 지금 몇 번째 이러고 있어서 참다참다 씁니다. 뭐 하나 넘어가면 로딩 시간도 너무 길고 짜증나네요,
쇠로된양과 돌로된양이 싸우면석양이진다,5,2020-05-22,0,쿠팡없으면 못사는 몸이 됨. 로켓와우회원 꼭 하세요 가성비 ㅆㅅㅌㅊ,
이슬기,1,2020-02-20,10,로딩 너무 느려요. 매번 에러나고 못불러오고 제품보려고들어가면 스크롤이 밑바닥에있는 상세설명만 움직일때도 있구요.. 사용이 불가능할정도로 못불러오는데 일부러 로켓와우가입했는데..요즘 쓰지도 못하네요,
김영길,1,2020-02-21,9,요즘 쿠팡 개판인데 망조? 로켓배송인데도 배송느려 결재하려는데 멋데로 로그아웃되었어 비번 누르면 시스템 오류로 결국 결재도 안되. 문의글 남겨도 대꾸도 없고 머하자는겁니까? 이따위로 하면서 와우회비는 잘도 결재해먹고 장난하시나,
김서은,3,2020-03-23,0,로켓프레시가 일시품절 왜내핸펀만 그런건지,
KiWoo Kim,5,2020-05-01,0,편리하고쓰기도 좋아요.,
미친심슨,1,2020-05-26,1,29만원 주고 에어팟 프로샀는데 받아보니 뭔 마요네즈가 들어있네요^^ 제대로 운영 안하나,
오웅진,5,2020-05-22,0,종류가 다양하고 가격이 저렴함,
이수연,3,2020-02-16,23,앱은 좋고 매우 편리합니다. 하지만 왜인지 앱을 한 번 사용하고 다시 로그인을 하려고 하니 로그인이 되지를 않습니다.. 왜 이러는걸까요? 알고 계신븐이 있다면 해결방법 좀 알려주시길 바랍니다..,
박지훈,1,2020-02-21,12,어플운영 똑바로 합시다 구매해야할게 있어서 들어왔는데 왜 자꾸 로그인도 안되고 로딩도 안됩니까? 급하게 준비할 물품이 있어서 구매하려 했는데 덕분에 12시 넘어가서 토요일에 도착하네요 진짜 거지같이 운영하네 아우씨...,
송실명,5,2020-02-25,12,이상황에 반응들이 이정도면 끝인듯. 개인적으로 잘되길 바랬고 지금도 한번만 사려고(로켓배송) 사려고 시도하다 포기. 솔찍하게 홈에 게시하시는게 그나마 소탐대실 피하는 방법 이지만 못하실듯. E베위와 큰곳들 가시제거되고 씨j 일반인들 독과점 피해 그냥 두고 오히려 밀어주니 어쩌겠어요. 수고하세요.,
리이수,5,2020-04-10,0,빠른배송에 아주 만족합니다.,
강시내,4,2020-04-30,0,항상 잘씀 잘써도 돈을 많이 사용하게됨,
양금석,5,2020-05-22,0,유용하게 잘 애용하는 앱입니다. 추천합니다,
박미영,5,2020-05-31,0,배송도 빠르고 좋아요,
최민경,1,2020-02-20,5,짜증나네요. 주문이 자꾸 실패했다고 하고 2분전에 로그인해서 결제 눌렀는데 로그아웃되었다고 다시 로그인 하라고하고ㅋ.. 반복하다가 결국 포기했네요. 다들 어떻게쓰시는지..? 저만이러나요,
구동균,3,2020-02-20,35,현재 시각 기준으로 쿠팡어플 로그인이 되지 않는 현상이 발생합니다. 어플이 실행되지 않아 삭제 후 재설치하니 실행이 되었지만 로그인이 되지 않는 점은 여전히 남아있습니다. 버그 수정 부탁드립니다.,
이은애,1,2020-04-15,2,쿠폰적용할때 마다 오류나는 앱 처음봄. 규모대비 실망스런앱. 담당부서 모니터링은 하는지 궁금.,
쁘니,1,2020-03-05,77,"쿠팡..업뎃 할때마다 오류 넘 심해요.. 마이너 버그는..두말 할것도 없고.. 어플 실행도 안되는것도 부지기수고.. 쿠팡을 주로 이용하는 이유가 로켓,와우 때문인데.. 와우 회원가입비는 따박따박 빼가면서.. 이건 아니죠..ㅜㅜ",
박태연,1,2020-05-05,0,쿠팡 로켓 뭐시기 2900원 자동결제되길래 해지하러 앱 깐다.,
김철수,1,2020-03-10,29,바둑판으로 한 줄에 2개씩 상품 볼 수 있는게 더 편했는데 언제부턴가 밑으로 한개씩만 나열됨. 바둑판으로 설정해도 고정되는 것도 아니고 검색할 때마다 무조건 밑으로 한개씩. 매번 바둑판으로 누르기도 귀찮. 쿠팡 물건 보면서 구경하는게 즐거움인데 문제 생기니까 앱 열기도 싫어짐.,
모영서,5,2020-04-06,0,정확한 배송시간과 여러가지 아이템,
Google 사용자,1,2020-01-23,67,"배송은 갑 오브 갑(과거) 오늘20년1월23일 탈퇴 합니다 와 정말 이건 아닌듯 메인화면제품상 로켓,추천 상품이라뜸 밑고 들어가 신발 색상고르고 싸이즈 고르니 헐 로켓 안됌.. 주문하면서 재차 확인은 안함..이런게 있을거라 생각도 못하고 로켓회원,추천 이라해서 믿고 자세히는 안살핌 난 쿠팡 믿고 로켓 믿고 잘쓰다 발등찍힘 와 결정타는 고객센타 여직원 와 죄송은 하다는데 뉘앙스나 말투 어?! 그래?! 미안해?!ㅎ 와.. 내가 감정상해서 그렇게 느낀게아니라..됐음 하..정말 이건 아닌듯",
원진,2,2020-02-22,4,화면잠금해제 후 갑자기 광고화면이 나오는 경우가 많습니다. 혹여나 설정이 가능한지 어플에서 확인해봤지만 설정란도 없구요. 불편함을 겪고있습니다.,
이상원,1,2020-02-11,159,"잠금 해재시 멋대로 자동 실행됨. 이 문제를 검색하면 똑같은 증상을 지닌 분들이 보이는데, 공통점이 모두 쿠팡앱이라는 점. 쿠팡은 잘 애용 중이지만, 이 증상 하나 때문에 앱 사용이 불편함.",
김민경,1,2020-01-06,592,"진짜 짜증나요 로켓와우 가입도 안했는데 가입되어 자동결제되고 있고, 해지했는데도 또 가입되서 2900원 나가고 있는거 몇달 지나 알았네요 뭐 이런게 있나요. 문의하니 본인이 직접가입 했을거라니... 쿠팡 안쓴지 언젠데 진짜. 아무리 싸도 앞으로 여기는 안써요",
ᄋᄋ,3,2020-02-20,4,쿠팡 다른건 다좋은데 업데이트하고 나서인지 구매할때 바로구매로 1개만 구입이 가능한 부분이 있는것 같더라고요 여러개 구입하려면 장바구니에 넣어서 수량 조절해서 구입해야되는 번거로움이 좀 있네요 개선해주셨으면..,
유탱자,1,2020-02-21,59,"업데이트 하고 장바구니가 안열려요 와이파이,LTE 소용없고 앱실행은 잘되는데 장바구니만 안열리네요,,앱삭제했다 재설치하고 핸드폰도 껐다가 다시 켰는데,,,,똑같아요,, 왜그런건지,,,고쳐주세요",
조영희,5,2020-04-11,0,로켓후레쉬도 좋고 로켓배송도 좋고~ 요증 시국에 잘 애용하고 있어요~,
jina na,1,2020-04-23,0,사기쳐서 팔아놓고선 소비자가 알아차리고 반품하니까 계정정지 시켜버렸다고요? 진짜인가요? 진짜라면 정말 실망입니다. 사기치는 회사를 어떻게 믿고 쓰겠습니까? 다시 한 번 말하지만 너무너무 실망이에요. 갈아탈 때가 온 것 같네요.,
문기정,1,2020-01-20,32,가입 함. 로그인 하는데 아이디 또는 비번이 틀렸다 함 다시 가입하기 눌렀는데 이미 생성된 아이디라고 함 다시 로그인 했지만 또 틀렸다고 나옴 비번 바꿈 바꾼 비번으로 로그인 했는데 아이디 또는 비번 틀렸다함 쿠팡 뭐함?? 이런 오류도 못잡고 겁나 짱나서 안쓸려고 함 어차피 수많은 사람중에 나 혼자 안쓴다고 알아주지도 않겠지 진짜 단 한번도 이런 글 써본적이 없는데 너무 빡쳐서 써봄 쿠팡 어플 ㅆㄹㄱ인듯 아 진짜 생각할 수록 열받네 별 한개도 아까운데 별을 줘야 게시가 되네 이런 ㅆㄹㄱ 어플,
l 미미 l,2,2020-02-19,3,"지금 이틀째 마이쿠팡이 안들어가져요 일시적인오류라는 문구만뜨고 장바구니 아무리담아도 장바구니들어가면 0로 뜨구요. 제 돈이 얼마있는지확인하고싶은데 아예 안들어가져요 어떡해요? 이틀째 쿠팡이용못하는건 어떻게 보상해주시나요. 쿠팡와우회원인데.,구매도못하고 어쩔",
김수현,3,2020-02-24,4,"빠르고괜찮은 쿠팡 자주이용했었는데요, 어제까지만 해도 괜찮았는데 오늘갑자기 모든제품이 일시품절이라고 뜨네요 혹여나 다른사람한테 물어봤는데 다 괜찮다고해서 오류가 뜬건가 생각이듭니다 확인부탁드려요",
Teasoon Jung,5,2020-04-21,0,빠른배송과 타 마켓과 가격도 우월,
대한민국,5,2020-04-21,0,빠르게 움직이는 것이 참 좋습니다,
성이름,5,2020-03-12,19,"인터페이스가 다른 곳에 비해 깔끔하고 보기 좋아서 사용하고 있어요. 버벅거림도 적고 쿠폰, 할인도 많아서 물건 사는 재미가 있네요. 번창하세요!",
문미진,5,2020-04-10,0,빠르고 가성비 최고입니다,
이하늘,1,2020-02-19,4,평소 자주 이용하는 로켓회원입니다. 시간이 지나 로그인하라고 해서 로그인을 하는데.. 전혀 안됩니다. 로그인이 안되요. 앱을 다시 깔아도 안됩니다. 로그인 좀 시켜주세요.,
주현진,3,2020-02-19,3,오늘따라계속 접속이오래되었다고 재로그인요청이 뜨네요. 장바구니상품 결제시 로그아웃되요. 벌써세번째로그인중인데 왜이러는지??? 방금도결제하려는중에또튕김,
맘한이브초롱,1,2020-02-25,5,업데이트 후 오류 발생으로 로켓배송 상품 전체가 일시품절로 뜨고 페이지가 닫히면서 알수없는 오류라고 나옵니다 빠른 조치 부탁드립니다 설마 해킹 당한건가요??,
별밤고래,3,2020-03-02,1,가격변동이 너무 심함 나름 싸게 산줄 알고 좋아했더니 날이 갈수록 떨어지고ㅎㅎ 나머지는 다 좋은데 정렬에 좀 더 신경썼으면 좋겠음 정신사납기도 하고 관련없는 상품도 뜨니까 불편,
꿀시연,4,2020-03-13,32,음..다 좋은데 보다가 갑자기 제품설명쪽을 보는데 가끔 보다가 검정배경이 될 때가있어요ㅠ 그리고 장바구니에70개밖에 안돼네요..조금 더 늘려주셨으면해요 그런거 빼고는 전부 다 좋아요!,
브거북유튜,5,2020-03-26,4,진짜 너무 좋아요 구체관절인형도 제가 원하던 스타일이 나오고 진짜 너무좋아요 꼭 깔아보세요!!,
송명훈,4,2020-04-13,0,쇼핑이ㅜ쉬워서 좋으네요,
박영미,5,2020-04-13,1,가격대비 가성비도 좋고 배달도 착착잘되어주니 감사감사합니당 ㅎ 쿠팡이 없으면 이젠 앙되요 쿠팡발전하길 바라겠습니다,
눈꽃민이,1,2020-01-23,284,쿠팡앱을 사용한지오래됬는데 얼마전부터 휴대폰자체에서 쿠팡광고가 계속 뜨네요...?처음엔 단순한 바이러스인줄알았는데 바이러스검사해도안나오고 혹시몰라서 쿠팡을삭제했더니 그뒤로 광고가 안뜹니다 개선좀해주세요,
